year_month,region,prefecture,accidents,deaths,injuries
202502,九州,福岡,2809,16,3477
202503,九州,福岡,4290,23,5340
202504,九州,福岡,5667,27,7094
202505,九州,福岡,7032,35,8783
202506,九州,福岡,8560,41,10688
202507,九州,福岡,10187,46,12782
202508,九州,福岡,11608,50,14649
202509,九州,福岡,13034,60,16431
202510,九州,福岡,14493,69,18259
201901,九州,長崎,323,1,412
201902,九州,長崎,636,3,802
201903,九州,長崎,1008,10,1276
201904,九州,長崎,1342,10,1704
201905,九州,長崎,1665,14,2159
201906,九州,長崎,1958,15,2562
201907,九州,長崎,2246,16,2926
201908,九州,長崎,2597,20,3385
201909,九州,長崎,2923,20,3811
201910,九州,長崎,3266,26,4222
201911,九州,長崎,3595,30,4646
201912,九州,長崎,3959,33,5102
202001,九州,長崎,255,2,330
202002,九州,長崎,552,5,698
202003,九州,長崎,822,12,1027
202004,九州,長崎,1041,14,1292
202005,九州,長崎,1230,15,1535
202006,九州,長崎,1454,17,1811
202007,九州,長崎,1685,22,2100
202008,九州,長崎,1911,22,2386
202009,九州,長崎,2152,26,2707
202010,九州,長崎,2401,31,3008
202011,九州,長崎,2661,32,3338
202012,九州,長崎,2987,34,3731
202101,九州,長崎,221,2,279
202102,九州,長崎,426,6,541
202103,九州,長崎,701,9,887
202104,九州,長崎,930,11,1180
202105,九州,長崎,1151,13,1437
202106,九州,長崎,1372,15,1711
202107,九州,長崎,1575,16,1964
202108,九州,長崎,1811,17,2266
202109,九州,長崎,2007,19,2501
202110,九州,長崎,2249,23,2810
202111,九州,長崎,2509,25,3129
202112,九州,長崎,2804,27,3505
202201,九州,長崎,227,1,281
202202,九州,長崎,404,3,487
202203,九州,長崎,629,4,772
202204,九州,長崎,825,7,1021
202205,九州,長崎,1014,8,1262
202206,九州,長崎,1226,11,1545
202207,九州,長崎,1439,15,1804
202208,九州,長崎,1666,18,2118
202209,九州,長崎,1869,21,2382
202210,九州,長崎,2098,23,2684
202211,九州,長崎,2349,27,2988
202212,九州,長崎,2611,28,3316
202301,九州,長崎,223,1,294
202302,九州,長崎,420,5,545
202303,九州,長崎,661,10,835
202304,九州,長崎,863,13,1089
202305,九州,長崎,1069,16,1350
202306,九州,長崎,1263,17,1589
202307,九州,長崎,1448,18,1838
202308,九州,長崎,1668,19,2117
202309,九州,長崎,1905,25,2395
202310,九州,長崎,2127,29,2672
202311,九州,長崎,2361,30,2959
202312,九州,長崎,2639,36,3317
202401,九州,長崎,202,3,250
202402,九州,長崎,393,5,481
202403,九州,長崎,588,6,734
202404,九州,長崎,780,10,971
202405,九州,長崎,1002,10,1242
202406,九州,長崎,1169,12,1438
202407,九州,長崎,1354,13,1665
202408,九州,長崎,1558,14,1931
202409,九州,長崎,1760,17,2204
202410,九州,長崎,1982,20,2473
202411,九州,長崎,2191,23,2723
202412,九州,長崎,2416,26,2983
202501,九州,長崎,208,3,248
202502,九州,長崎,412,6,509
202503,九州,長崎,604,6,753
202504,九州,長崎,783,8,969
202505,九州,長崎,973,12,1207
202506,九州,長崎,1152,13,1414
202507,九州,長崎,1386,15,1714
202508,九州,長崎,1606,18,1999
202509,九州,長崎,1800,21,2247
202510,九州,長崎,2008,27,2499
201901,九州,鹿児島,381,3,423
201902,九州,鹿児島,720,6,813
201903,九州,鹿児島,1135,12,1302
201904,九州,鹿児島,1550,16,1780
201905,九州,鹿児島,1961,21,2246
201906,九州,鹿児島,2292,28,2650
201907,九州,鹿児島,2643,33,3051
201908,九州,鹿児島,3054,37,3530
201909,九州,鹿児島,3453,42,4005
201910,九州,鹿児島,3903,46,4528
201911,九州,鹿児島,4300,52,4981
201912,九州,鹿児島,4771,61,5532
202001,九州,鹿児島,349,6,409
202002,九州,鹿児島,671,12,767
202003,九州,鹿児島,1036,16,1185
202004,九州,鹿児島,1348,19,1542
202005,九州,鹿児島,1626,25,1846
202006,九州,鹿児島,1981,26,2261
202007,九州,鹿児島,2307,29,2645
202008,九州,鹿児島,2651,35,3044
202009,九州,鹿児島,2966,38,3413
202010,九州,鹿児島,3331,40,3834
202011,九州,鹿児島,3717,48,4273
202012,九州,鹿児島,4070,53,4678
202101,九州,鹿児島,321,3,361
202102,九州,鹿児島,607,8,671
202103,九州,鹿児島,915,13,1011
202104,九州,鹿児島,1222,15,1357
202105,九州,鹿児島,1521,21,1694
202106,九州,鹿児島,1782,22,1984
202107,九州,鹿児島,2051,26,2273
202108,九州,鹿児島,2353,32,2623
202109,九州,鹿児島,2605,34,2916
202110,九州,鹿児島,2886,38,3240
202111,九州,鹿児島,3192,43,3572
202112,九州,鹿児島,3532,47,3970
202201,九州,鹿児島,262,3,295
202202,九州,鹿児島,469,5,516
202203,九州,鹿児島,716,8,793
202204,九州,鹿児島,926,10,1026
202205,九州,鹿児島,1179,12,1322
202206,九州,鹿児島,1445,18,1620
202207,九州,鹿児島,1703,19,1917
202208,九州,鹿児島,1992,25,2228
202209,九州,鹿児島,2201,29,2455
202210,九州,鹿児島,2494,32,2775
202211,九州,鹿児島,2809,35,3132
202212,九州,鹿児島,3088,42,3421
202301,九州,鹿児島,234,0,262
202302,九州,鹿児島,456,5,506
202303,九州,鹿児島,723,11,820
202304,九州,鹿児島,984,14,1114
202305,九州,鹿児島,1238,17,1397
202306,九州,鹿児島,1459,17,1649
202307,九州,鹿児島,1695,23,1908
202308,九州,鹿児島,1943,29,2197
202309,九州,鹿児島,2176,32,2470
202310,九州,鹿児島,2448,35,2775
202311,九州,鹿児島,2717,39,3079
202312,九州,鹿児島,2965,40,3348
202401,九州,鹿児島,239,2,264
202402,九州,鹿児島,477,6,528
202403,九州,鹿児島,694,10,764
202404,九州,鹿児島,929,16,1023
202405,九州,鹿児島,1195,20,1316
202406,九州,鹿児島,1409,26,1560
202407,九州,鹿児島,1650,30,1830
202408,九州,鹿児島,1871,34,2085
202409,九州,鹿児島,2126,37,2368
202410,九州,鹿児島,2379,42,2643
202411,九州,鹿児島,2600,46,2888
202412,九州,鹿児島,2871,53,3180
202501,九州,鹿児島,222,4,253
202502,九州,鹿児島,413,9,465
202503,九州,鹿児島,622,12,689
202504,九州,鹿児島,833,15,922
202505,九州,鹿児島,1018,18,1130
202506,九州,鹿児島,1186,22,1320
202507,九州,鹿児島,1397,24,1554
202508,九州,鹿児島,1589,25,1776
202509,九州,鹿児島,1787,28,1994
202510,九州,鹿児島,2005,37,2223
201901,北海道,函館,58,0,74
201902,北海道,函館,129,0,158
201903,北海道,函館,182,0,227
201904,北海道,函館,223,1,275
201905,北海道,函館,273,2,335
201906,北海道,函館,333,3,402
201907,北海道,函館,381,4,463
201908,北海道,函館,432,4,535
201909,北海道,函館,483,6,598
201910,北海道,函館,546,6,673
201911,北海道,函館,598,7,739
201912,北海道,函館,661,8,808
202001,北海道,函館,43,0,55
202002,北海道,函館,91,0,110
202003,北海道,函館,135,1,172
202004,北海道,函館,175,1,222
202005,北海道,函館,200,2,252
202006,北海道,函館,235,3,293
202007,北海道,函館,274,4,335
202008,北海道,函館,311,4,380
202009,北海道,函館,355,5,429
202010,北海道,函館,405,7,482
202011,北海道,函館,451,9,538
202012,北海道,函館,511,12,605
202101,北海道,函館,50,2,53
202102,北海道,函館,105,3,120
202103,北海道,函館,151,4,177
202104,北海道,函館,197,5,234
202105,北海道,函館,240,6,286
202106,北海道,函館,276,9,327
202107,北海道,函館,332,9,396
202108,北海道,函館,382,10,451
202109,北海道,函館,430,10,508
202110,北海道,函館,483,12,565
202111,北海道,函館,538,17,629
202112,北海道,函館,628,18,740
202201,北海道,函館,42,1,53
202202,北海道,函館,87,2,106
202203,北海道,函館,128,3,157
202204,北海道,函館,177,3,219
202205,北海道,函館,240,3,296
202206,北海道,函館,296,3,357
202207,北海道,函館,347,3,412
202208,北海道,函館,388,3,467
202209,北海道,函館,445,5,534
202210,北海道,函館,487,6,582
202211,北海道,函館,531,7,629
202212,北海道,函館,577,7,684
202301,北海道,函館,43,0,49
202302,北海道,函館,97,0,118
202303,北海道,函館,130,0,156
202304,北海道,函館,171,0,205
202305,北海道,函館,212,1,248
202306,北海道,函館,252,6,310
202307,北海道,函館,308,7,375
202308,北海道,函館,352,7,430
202309,北海道,函館,402,8,485
202310,北海道,函館,457,10,549
202311,北海道,函館,505,12,599
202312,北海道,函館,561,12,670
202401,北海道,函館,46,0,49
202402,北海道,函館,83,0,89
202403,北海道,函館,116,0,128
202404,北海道,函館,154,2,167
202405,北海道,函館,208,3,230
202406,北海道,函館,251,3,292
202407,北海道,函館,311,3,359
202408,北海道,函館,349,3,410
202409,北海道,函館,393,4,476
202410,北海道,函館,443,4,541
202411,北海道,函館,493,4,599
202412,北海道,函館,550,5,664
202501,北海道,函館,38,2,42
202502,北海道,函館,92,2,113
202503,北海道,函館,135,2,171
202504,北海道,函館,165,2,210
202505,北海道,函館,207,3,259
202506,北海道,函館,249,3,307
202507,北海道,函館,303,4,366
202508,北海道,函館,363,4,440
202509,北海道,函館,430,5,528
202510,北海道,函館,489,6,606
201901,北海道,北見,22,0,24
201902,北海道,北見,36,0,39
201903,北海道,北見,52,0,56
201904,北海道,北見,71,0,79
201905,北海道,北見,85,2,92
201906,北海道,北見,110,5,119
201907,北海道,北見,124,5,136
201908,北海道,北見,151,5,168
201909,北海道,北見,172,7,188
201910,北海道,北見,193,8,210
201911,北海道,北見,209,8,231
201912,北海道,北見,224,10,249
202001,北海道,北見,14,2,15
202002,北海道,北見,43,5,48
202003,北海道,北見,59,5,69
202004,北海道,北見,68,5,81
202005,北海道,北見,72,5,90
202006,北海道,北見,85,7,102
202007,北海道,北見,94,7,112
202008,北海道,北見,113,7,133
202009,北海道,北見,129,8,150
202010,北海道,北見,148,8,174
202011,北海道,北見,174,9,202
202012,北海道,北見,203,11,236
202101,北海道,北見,16,0,18
202102,北海道,北見,31,0,36
202103,北海道,北見,54,2,63
202104,北海道,北見,71,3,84
202105,北海道,北見,83,3,100
202106,北海道,北見,101,3,119
202107,北海道,北見,118,4,136
202108,北海道,北見,141,5,162
202109,北海道,北見,166,5,198
202110,北海道,北見,189,5,223
202111,北海道,北見,218,6,253
202112,北海道,北見,235,7,270
202201,北海道,北見,25,0,30
202202,北海道,北見,45,0,52
202203,北海道,北見,66,0,83
202204,北海道,北見,81,1,101
202205,北海道,北見,98,1,124
202206,北海道,北見,111,1,139
202207,北海道,北見,125,1,155
202208,北海道,北見,140,2,172
202209,北海道,北見,151,3,185
202210,北海道,北見,164,4,198
202211,北海道,北見,182,6,220
202212,北海道,北見,206,6,248
202301,北海道,北見,23,0,35
202302,北海道,北見,51,0,71
202303,北海道,北見,67,2,91
202304,北海道,北見,82,3,110
202305,北海道,北見,97,4,126
202306,北海道,北見,110,4,141
202307,北海道,北見,130,6,162
202308,北海道,北見,151,6,188
202309,北海道,北見,170,7,212
202310,北海道,北見,201,8,247
202311,北海道,北見,226,10,276
202312,北海道,北見,244,10,297
202401,北海道,北見,9,2,10
202402,北海道,北見,29,2,31
202403,北海道,北見,50,2,55
202404,北海道,北見,60,3,66
202405,北海道,北見,79,4,90
202406,北海道,北見,93,4,109
202407,北海道,北見,117,7,132
202408,北海道,北見,135,7,160
202409,北海道,北見,152,7,182
202410,北海道,北見,177,7,216
202411,北海道,北見,204,7,247
202412,北海道,北見,219,8,266
202501,北海道,北見,11,1,14
202502,北海道,北見,31,2,34
202503,北海道,北見,51,3,60
202504,北海道,北見,70,4,81
202505,北海道,北見,84,4,97
202506,北海道,北見,102,6,118
202507,北海道,北見,121,7,140
202508,北海道,北見,146,12,163
202509,北海道,北見,166,12,189
202510,北海道,北見,194,14,219
201901,北海道,旭川,92,2,117
201902,北海道,旭川,184,3,222
201903,北海道,旭川,264,8,319
201904,北海道,旭川,319,10,381
201905,北海道,旭川,379,11,451
201906,北海道,旭川,442,11,526
201907,北海道,旭川,505,14,599
201908,北海道,旭川,580,16,688
201909,北海道,旭川,664,19,782
201910,北海道,旭川,747,20,887
201911,北海道,旭川,831,24,977
201912,北海道,旭川,924,26,1086
202001,北海道,旭川,80,2,107
202002,北海道,旭川,155,2,197
202003,北海道,旭川,195,3,247
202004,北海道,旭川,249,5,305
202005,北海道,旭川,280,6,342
202006,北海道,旭川,339,7,410
202007,北海道,旭川,393,8,469
202008,北海道,旭川,442,9,526
202009,北海道,旭川,499,13,593
202010,北海道,旭川,574,14,679
202011,北海道,旭川,649,16,771
202012,北海道,旭川,717,16,854
202101,北海道,旭川,71,0,89
202102,北海道,旭川,158,0,199
202103,北海道,旭川,232,1,290
202104,北海道,旭川,287,4,351
202105,北海道,旭川,318,4,387
202106,北海道,旭川,357,6,430
202107,北海道,旭川,416,8,497
202108,北海道,旭川,464,12,563
202109,北海道,旭川,512,13,622
202110,北海道,旭川,567,15,693
202111,北海道,旭川,630,16,762
202112,北海道,旭川,704,17,852
202201,北海道,旭川,67,3,86
202202,北海道,旭川,130,3,165
202203,北海道,旭川,186,3,233
202204,北海道,旭川,218,4,271
202205,北海道,旭川,268,9,330
202206,北海道,旭川,327,9,411
202207,北海道,旭川,384,12,477
202208,北海道,旭川,436,14,532
202209,北海道,旭川,488,18,596
202210,北海道,旭川,536,19,653
202211,北海道,旭川,598,21,718
202212,北海道,旭川,679,23,809
202301,北海道,旭川,59,3,67
202302,北海道,旭川,130,4,150
202303,北海道,旭川,206,4,244
202304,北海道,旭川,229,4,273
202305,北海道,旭川,273,5,323
202306,北海道,旭川,332,5,398
202307,北海道,旭川,376,8,449
202308,北海道,旭川,432,12,509
202309,北海道,旭川,486,13,570
202310,北海道,旭川,549,15,645
202311,北海道,旭川,627,17,729
202312,北海道,旭川,725,17,861
202401,北海道,旭川,74,2,92
202402,北海道,旭川,132,2,165
202403,北海道,旭川,193,2,245
202404,北海道,旭川,243,5,303
202405,北海道,旭川,297,6,367
202406,北海道,旭川,357,6,434
202407,北海道,旭川,403,8,483
202408,北海道,旭川,460,10,543
202409,北海道,旭川,531,11,628
202410,北海道,旭川,607,13,714
202411,北海道,旭川,671,14,787
202412,北海道,旭川,763,16,900
202501,北海道,旭川,82,2,99
202502,北海道,旭川,139,3,164
202503,北海道,旭川,209,3,249
202504,北海道,旭川,255,3,303
202505,北海道,旭川,319,5,372
202506,北海道,旭川,361,5,418
202507,北海道,旭川,419,7,481
202508,北海道,旭川,480,7,556
202509,北海道,旭川,525,9,606
202510,北海道,旭川,595,10,686
201901,北海道,札幌,547,1,646
201902,北海道,札幌,1153,2,1367
201903,北海道,札幌,1627,7,1931
201904,北海道,札幌,2160,11,2533
201905,北海道,札幌,2745,17,3212
201906,北海道,札幌,3230,23,3745
201907,北海道,札幌,3809,35,4409
201908,北海道,札幌,4406,44,5103
201909,北海道,札幌,4967,52,5739
201910,北海道,札幌,5646,64,6498
201911,北海道,札幌,6279,73,7205
201912,北海道,札幌,7024,79,8040
202001,北海道,札幌,514,1,589
202002,北海道,札幌,1050,6,1189
202003,北海道,札幌,1589,12,1811
202004,北海道,札幌,1981,16,2250
202005,北海道,札幌,2293,23,2598
202006,北海道,札幌,2702,28,3071
202007,北海道,札幌,3167,39,3592
202008,北海道,札幌,3628,51,4132
202009,北海道,札幌,4118,64,4684
202010,北海道,札幌,4687,70,5332
202011,北海道,札幌,5210,73,5916
202012,北海道,札幌,5787,84,6582
202101,北海道,札幌,509,4,587
202102,北海道,札幌,996,10,1155
202103,北海道,札幌,1547,12,1824
202104,北海道,札幌,1996,13,2339
202105,北海道,札幌,2332,18,2726
202106,北海道,札幌,2778,25,3217
202107,北海道,札幌,3306,32,3828
202108,北海道,札幌,3868,37,4463
202109,北海道,札幌,4354,40,5028
202110,北海道,札幌,4881,46,5614
202111,北海道,札幌,5404,54,6218
202112,北海道,札幌,6051,58,6967
202201,北海道,札幌,560,3,655
202202,北海道,札幌,1052,10,1238
202203,北海道,札幌,1643,11,1918
202204,北海道,札幌,2101,18,2450
202205,北海道,札幌,2540,21,2959
202206,北海道,札幌,3032,25,3532
202207,北海道,札幌,3509,33,4067
202208,北海道,札幌,4013,39,4648
202209,北海道,札幌,4562,44,5275
202210,北海道,札幌,5166,49,5963
202211,北海道,札幌,5717,57,6585
202212,北海道,札幌,6343,61,7313
202301,北海道,札幌,568,9,677
202302,北海道,札幌,1166,11,1394
202303,北海道,札幌,1801,12,2138
202304,北海道,札幌,2247,14,2661
202305,北海道,札幌,2709,20,3198
202306,北海道,札幌,3216,24,3771
202307,北海道,札幌,3686,32,4324
202308,北海道,札幌,4195,41,4893
202309,北海道,札幌,4708,45,5485
202310,北海道,札幌,5360,51,6228
202311,北海道,札幌,6003,59,6980
202312,北海道,札幌,6679,70,7779
202401,北海道,札幌,607,2,753
202402,北海道,札幌,1232,5,1519
202403,北海道,札幌,1812,8,2234
202404,北海道,札幌,2262,12,2755
202405,北海道,札幌,2747,15,3327
202406,北海道,札幌,3150,21,3773
202407,北海道,札幌,3690,25,4400
202408,北海道,札幌,4192,34,4992
202409,北海道,札幌,4686,42,5586
202410,北海道,札幌,5266,44,6258
202411,北海道,札幌,5835,47,6898
202412,北海道,札幌,6440,51,7618
202501,北海道,札幌,505,7,586
202502,北海道,札幌,996,12,1154
202503,北海道,札幌,1499,16,1755
202504,北海道,札幌,1944,18,2269
202505,北海道,札幌,2373,22,2745
202506,北海道,札幌,2785,24,3205
202507,北海道,札幌,3309,29,3814
202508,北海道,札幌,3799,32,4406
202509,北海道,札幌,4318,43,5011
202510,北海道,札幌,4952,51,5727
201901,北海道,釧路,51,2,58
201902,北海道,釧路,136,4,154
201903,北海道,釧路,182,4,203
201904,北海道,釧路,246,8,270
201905,北海道,釧路,284,10,312
201906,北海道,釧路,344,11,381
201907,北海道,釧路,402,11,447
201908,北海道,釧路,477,16,533
201909,北海道,釧路,540,20,604
201910,北海道,釧路,605,27,677
201911,北海道,釧路,684,28,772
201912,北海道,釧路,762,29,863
202001,北海道,釧路,54,2,63
202002,北海道,釧路,123,4,137
202003,北海道,釧路,182,5,211
202004,北海道,釧路,236,7,276
202005,北海道,釧路,275,8,318
202006,北海道,釧路,317,9,363
202007,北海道,釧路,370,11,420
202008,北海道,釧路,421,14,478
202009,北海道,釧路,489,14,557
202010,北海道,釧路,540,16,616
202011,北海道,釧路,603,19,682
202012,北海道,釧路,680,21,766
202101,北海道,釧路,75,2,82
202102,北海道,釧路,137,3,151
202103,北海道,釧路,193,5,214
202104,北海道,釧路,244,7,268
202105,北海道,釧路,299,8,333
202106,北海道,釧路,347,9,390
202107,北海道,釧路,395,13,443
202108,北海道,釧路,451,14,513
202109,北海道,釧路,502,15,569
202110,北海道,釧路,553,17,625
202111,北海道,釧路,619,17,703
202112,北海道,釧路,686,20,769
202201,北海道,釧路,55,0,58
202202,北海道,釧路,100,0,109
202203,北海道,釧路,151,0,168
202204,北海道,釧路,189,1,211
202205,北海道,釧路,255,4,285
202206,北海道,釧路,297,5,333
202207,北海道,釧路,345,7,382
202208,北海道,釧路,396,9,440
202209,北海道,釧路,447,13,494
202210,北海道,釧路,511,18,567
202211,北海道,釧路,571,18,636
202212,北海道,釧路,652,18,731
202301,北海道,釧路,75,1,83
202302,北海道,釧路,130,1,143
202303,北海道,釧路,187,2,219
202304,北海道,釧路,255,3,304
202305,北海道,釧路,314,3,369
202306,北海道,釧路,396,4,457
202307,北海道,釧路,464,11,534
202308,北海道,釧路,546,14,624
202309,北海道,釧路,627,16,718
202310,北海道,釧路,696,20,794
202311,北海道,釧路,787,21,895
202312,北海道,釧路,873,22,994
202401,北海道,釧路,68,0,72
202402,北海道,釧路,138,0,151
202403,北海道,釧路,209,0,231
202404,北海道,釧路,260,1,287
202405,北海道,釧路,303,2,332
202406,北海道,釧路,383,7,423
202407,北海道,釧路,439,9,484
202408,北海道,釧路,499,14,549
202409,北海道,釧路,569,17,631
202410,北海道,釧路,650,17,720
202411,北海道,釧路,704,19,775
202412,北海道,釧路,771,24,849
202501,北海道,釧路,73,4,72
202502,北海道,釧路,115,6,125
202503,北海道,釧路,157,8,179
202504,北海道,釧路,210,9,237
202505,北海道,釧路,252,10,284
202506,北海道,釧路,307,11,346
202507,北海道,釧路,362,12,413
202508,北海道,釧路,430,18,484
202509,北海道,釧路,496,21,561
202510,北海道,釧路,562,22,643
201901,四国,徳島,183,3,221
201902,四国,徳島,372,8,437
201903,四国,徳島,584,12,691
201904,四国,徳島,803,17,952
201905,四国,徳島,1005,21,1203
201906,四国,徳島,1213,22,1455
201907,四国,徳島,1433,26,1710
201908,四国,徳島,1649,28,1967
201909,四国,徳島,1818,31,2181
201910,四国,徳島,2021,34,2424
201911,四国,徳島,2249,35,2702
201912,四国,徳島,2515,41,3027
202001,四国,徳島,159,3,185
202002,四国,徳島,326,3,394
202003,四国,徳島,492,3,588
202004,四国,徳島,663,4,786
202005,四国,徳島,798,5,946
202006,四国,徳島,994,9,1176
202007,四国,徳島,1171,12,1390
202008,四国,徳島,1335,14,1582
202009,四国,徳島,1483,16,1766
202010,四国,徳島,1717,16,2055
202011,四国,徳島,1926,19,2287
202012,四国,徳島,2165,20,2567
202101,四国,徳島,159,2,179
202102,四国,徳島,302,5,351
202103,四国,徳島,492,8,577
202104,四国,徳島,673,9,807
202105,四国,徳島,814,13,970
202106,四国,徳島,975,14,1154
202107,四国,徳島,1168,18,1371
202108,四国,徳島,1339,22,1565
202109,四国,徳島,1512,25,1765
202110,四国,徳島,1694,28,1979
202111,四国,徳島,1906,30,2230
202112,四国,徳島,2121,32,2478
202201,四国,徳島,163,4,200
202202,四国,徳島,304,6,364
202203,四国,徳島,452,6,542
202204,四国,徳島,608,6,731
202205,四国,徳島,792,9,944
202206,四国,徳島,961,11,1141
202207,四国,徳島,1116,11,1325
202208,四国,徳島,1281,13,1521
202209,四国,徳島,1423,14,1687
202210,四国,徳島,1580,17,1887
202211,四国,徳島,1754,19,2084
202212,四国,徳島,1960,23,2333
202301,四国,徳島,126,2,153
202302,四国,徳島,249,3,296
202303,四国,徳島,408,7,486
202304,四国,徳島,548,7,653
202305,四国,徳島,718,13,852
202306,四国,徳島,875,16,1042
202307,四国,徳島,1069,18,1263
202308,四国,徳島,1246,18,1477
202309,四国,徳島,1412,19,1689
202310,四国,徳島,1588,20,1902
202311,四国,徳島,1795,23,2136
202312,四国,徳島,1987,28,2352
202401,四国,徳島,134,6,163
202402,四国,徳島,259,7,309
202403,四国,徳島,391,9,462
202404,四国,徳島,540,12,650
202405,四国,徳島,692,14,833
202406,四国,徳島,830,14,998
202407,四国,徳島,982,17,1168
202408,四国,徳島,1151,19,1364
202409,四国,徳島,1283,21,1521
202410,四国,徳島,1454,26,1720
202411,四国,徳島,1630,29,1932
202412,四国,徳島,1817,33,2145
202501,四国,徳島,137,1,155
202502,四国,徳島,299,3,353
202503,四国,徳島,438,3,504
202504,四国,徳島,582,5,673
202505,四国,徳島,737,6,861
202506,四国,徳島,887,8,1046
202507,四国,徳島,1063,13,1256
202508,四国,徳島,1213,13,1452
202509,四国,徳島,1365,14,1632
202510,四国,徳島,1530,18,1820
201901,四国,愛媛,219,4,245
201902,四国,愛媛,445,7,500
201903,四国,愛媛,688,9,777
201904,四国,愛媛,965,10,1086
201905,四国,愛媛,1202,15,1353
201906,四国,愛媛,1435,18,1622
201907,四国,愛媛,1688,24,1906
201908,四国,愛媛,1899,25,2147
201909,四国,愛媛,2101,29,2383
201910,四国,愛媛,2350,33,2665
201911,四国,愛媛,2572,38,2906
201912,四国,愛媛,2811,42,3168
202001,四国,愛媛,213,1,250
202002,四国,愛媛,437,5,508
202003,四国,愛媛,648,10,740
202004,四国,愛媛,842,12,957
202005,四国,愛媛,982,13,1110
202006,四国,愛媛,1158,16,1303
202007,四国,愛媛,1346,21,1511
202008,四国,愛媛,1530,23,1706
202009,四国,愛媛,1725,29,1928
202010,四国,愛媛,1932,35,2158
202011,四国,愛媛,2172,43,2421
202012,四国,愛媛,2404,48,2671
202101,四国,愛媛,172,3,192
202102,四国,愛媛,340,6,370
202103,四国,愛媛,549,7,603
202104,四国,愛媛,733,13,803
202105,四国,愛媛,886,14,973
202106,四国,愛媛,1077,19,1177
202107,四国,愛媛,1262,26,1371
202108,四国,愛媛,1429,29,1555
202109,四国,愛媛,1614,32,1762
202110,四国,愛媛,1806,37,1973
202111,四国,愛媛,2022,45,2204
202112,四国,愛媛,2260,50,2465
202201,四国,愛媛,179,5,190
202202,四国,愛媛,326,9,348
202203,四国,愛媛,500,12,541
202204,四国,愛媛,668,15,731
202205,四国,愛媛,824,17,905
202206,四国,愛媛,1018,21,1125
202207,四国,愛媛,1196,25,1327
202208,四国,愛媛,1353,28,1497
202209,四国,愛媛,1531,32,1690
202210,四国,愛媛,1715,37,1900
202211,四国,愛媛,1912,40,2119
202212,四国,愛媛,2132,44,2355
202301,四国,愛媛,156,3,170
202302,四国,愛媛,304,5,326
202303,四国,愛媛,521,9,564
202304,四国,愛媛,683,13,736
202305,四国,愛媛,851,18,922
202306,四国,愛媛,1012,22,1100
202307,四国,愛媛,1181,25,1293
202308,四国,愛媛,1347,28,1475
202309,四国,愛媛,1522,29,1671
202310,四国,愛媛,1705,31,1875
202311,四国,愛媛,1930,35,2118
202312,四国,愛媛,2115,43,2315
202401,四国,愛媛,150,10,161
202402,四国,愛媛,331,12,367
202403,四国,愛媛,484,14,539
202404,四国,愛媛,639,17,705
202405,四国,愛媛,822,18,915
202406,四国,愛媛,994,21,1098
202407,四国,愛媛,1185,26,1309
202408,四国,愛媛,1358,29,1507
202409,四国,愛媛,1520,36,1684
202410,四国,愛媛,1717,42,1891
202411,四国,愛媛,1887,46,2068
202412,四国,愛媛,2074,52,2271
202501,四国,愛媛,174,4,190
202502,四国,愛媛,357,8,391
202503,四国,愛媛,501,12,544
202504,四国,愛媛,667,18,730
202505,四国,愛媛,845,25,915
202506,四国,愛媛,1002,31,1084
202507,四国,愛媛,1148,32,1242
202508,四国,愛媛,1338,33,1446
202509,四国,愛媛,1497,35,1620
202510,四国,愛媛,1685,37,1819
201901,四国,香川,399,6,479
201902,四国,香川,733,9,892
201903,四国,香川,1122,10,1374
201904,四国,香川,1506,13,1839
201905,四国,香川,1899,13,2345
201906,四国,香川,2249,19,2756
201907,四国,香川,2653,21,3237
201908,四国,香川,3023,24,3706
201909,四国,香川,3396,35,4165
201910,四国,香川,3789,41,4619
201911,四国,香川,4182,44,5109
201912,四国,香川,4537,47,5525
202001,四国,香川,336,7,400
202002,四国,香川,662,9,820
202003,四国,香川,979,15,1218
202004,四国,香川,1238,23,1522
202005,四国,香川,1506,26,1864
202006,四国,香川,1807,28,2222
202007,四国,香川,2117,34,2597
202008,四国,香川,2407,37,2950
202009,四国,香川,2718,40,3334
202010,四国,香川,3056,49,3723
202011,四国,香川,3394,54,4122
202012,四国,香川,3722,59,4514
202101,四国,香川,262,3,313
202102,四国,香川,495,5,594
202103,四国,香川,812,7,980
202104,四国,香川,1089,12,1316
202105,四国,香川,1353,17,1623
202106,四国,香川,1592,18,1912
202107,四国,香川,1867,23,2250
202108,四国,香川,2149,27,2600
202109,四国,香川,2397,30,2887
202110,四国,香川,2665,33,3209
202111,四国,香川,2957,34,3573
202112,四国,香川,3287,37,3957
202201,四国,香川,261,2,308
202202,四国,香川,470,5,551
202203,四国,香川,733,10,863
202204,四国,香川,976,12,1167
202205,四国,香川,1263,14,1507
202206,四国,香川,1520,17,1810
202207,四国,香川,1806,20,2149
202208,四国,香川,2083,21,2485
202209,四国,香川,2324,24,2769
202210,四国,香川,2575,25,3060
202211,四国,香川,2851,26,3379
202212,四国,香川,3144,35,3730
202301,四国,香川,243,3,305
202302,四国,香川,447,6,548
202303,四国,香川,715,9,863
202304,四国,香川,964,13,1157
202305,四国,香川,1252,15,1531
202306,四国,香川,1499,16,1823
202307,四国,香川,1746,17,2128
202308,四国,香川,2004,20,2454
202309,四国,香川,2215,22,2706
